ID,time,distance,start_x,start_y,end_x,end_y,state
485,51.0998,54.4448,589.92,704.26,611.953,753.089,0
486,269.807,259.759,203.881,518.713,149.586,706.299,0
487,313.41,184.504,246.73,350.71,250.308,184.908,0
488,48.5998,57.5461,596.037,307.184,630.267,334.118,0
489,143,113.813,260.007,296.012,250.168,184.963,0
490,122.699,100.63,263.804,282.303,249.886,185.113,0
491,100.499,74.8079,601.53,684.029,612.422,751.973,0
492,275.008,175.294,526.042,534.705,613.254,612.493,0
493,217.704,148.964,578.811,395.743,630.351,334.141,0
494,134.299,117.199,308.525,252.747,349.718,174.742,0
495,173.501,192.872,453.897,714.904,611.902,753.051,0
496,10.1,10.3627,642.156,206.381,648.159,198.01,0
497,22.1,19.6116,601.748,601.968,613.257,612.78,0
498,437.317,310.388,271.624,519.698,67.4787,406.048,0
499,133.799,102.336,161.857,386.559,67.67,404.908,0
500,0,0,610.01,833.573,610.01,833.573,0
501,146.4,153.803,307.927,698.904,312.653,817.959,0
502,3.7,2.9488,611.088,615.339,613.906,614.472,0
503,239.405,213.004,613.436,386.092,615.661,539.735,0
504,226.605,135.238,199.771,386.721,67.8191,405.077,0
505,24.7001,21.4384,600.524,599.676,613.371,612.224,0
506,315.51,233.91,463.662,430.727,615.582,539.558,0
507,313.71,168.587,495.674,663.953,613.288,613.052,0
508,102.599,114.246,260.529,734.687,151.932,706.755,0
509,188.802,161.832,185.024,594.935,151.041,706.313,0
510,58.8997,77.5261,325.903,745.464,312.592,818.021,0
511,123.099,127.247,240.513,671.017,152.222,706.917,0
512,182.502,145.012,151.285,572.025,149.462,706.401,0
513,399.115,205.561,214.92,462.483,67.5358,404.427,0
514,137.199,111.415,281.296,736.974,311.473,818.39,0
515,157.8,116.549,163.904,375.227,67.7519,404.993,0
516,173.201,136.661,311.872,292.319,250.517,184.85,0
517,76.4994,73.1005,542.09,615.253,613.327,612.545,0
518,487.721,311.385,440.957,511.454,615.565,539.577,0
519,177.002,131.267,527.154,572.717,613.443,612.354,0
520,104.399,91.4311,301.239,226.944,349.398,174.532,0
521,203.403,160.503,132.589,557.68,149.571,706.296,0
522,213.304,160.082,532.073,445.737,615.628,539.65,0
523,215.304,156.39,521.916,391.272,630.313,334.066,0
524,22.7001,23.0829,611.948,324.078,630.431,333.75,0
525,159.601,128.517,311.686,266.793,349.943,174.765,0
526,445.918,244.928,258.682,572.345,150.256,706.126,0
527,0.6,0.141372,403.782,77.5739,403.824,77.439,0
528,252.206,234.564,491.417,505.248,615.515,540.212,0
529,113.299,80.6097,591.737,355.882,630.371,334.434,0
530,29.6001,36.2335,616.577,200.111,647.725,197.105,0
531,47.6998,38.2988,105.359,404.435,67.7385,404.896,0
532,469.419,259.635,233.709,481.28,67.7805,405.204,0
533,39.9,37.5396,580.859,769.462,611.167,754.888,0
534,258.607,293.423,334.11,423.588,251.236,184.506,0
535,189.102,169.975,530.073,434.599,615.662,540.232,0
536,77.4994,64.1152,140.296,644.145,150.721,706.214,0
537,171.901,124.044,133.278,586.858,149.991,706.188,0
538,42.4999,38.1255,604.885,584.565,613.605,611.73,0
539,532.817,263.995,291.617,605.778,150.263,706.077,0
540,137.999,125.638,555.524,170.161,653.614,130.342,0
541,115.199,89.8408,155.669,400.078,67.6833,404.836,0
542,204.703,133.433,466.787,156.307,356.341,173.101,0
543,355.612,243.795,350.213,382.082,349.865,174.679,0
544,163.401,161.98,550.089,211.154,647.672,191.71,0
545,320.11,231.021,386.17,342.216,349.429,174.481,0
546,166.001,144.229,141.011,568.847,149.913,706.166,0
547,109.699,86.3278,588.394,355.774,630.376,334.475,0
548,114.599,95.3216,134.853,613.031,150.363,706.11,0
549,275.908,159.992,445.344,268.942,355.803,174.258,0
550,80.3993,61.223,302.856,767.237,311.079,818.734,0
551,196.803,132.442,452.161,222.285,355.84,174.206,0
552,26.9001,23.9614,83.2701,417.208,67.8335,405.369,0
553,51.5998,45.5156,140.269,662.573,150.254,706.125,0
554,96.4991,87.4296,301.282,225.95,349.715,174.664,0
555,94.0991,78.6296,316.781,752.752,311.786,818.291,0
556,130.399,116.226,194.442,254.959,248.571,184.909,0
557,140.699,100.891,436.103,202.555,355.784,174.211,0
558,55.8997,43.9641,97.8037,425.412,67.7613,404.967,0
559,110.699,90.4292,246.981,774.764,310.668,818.782,0
560,315.01,199.943,477.719,397.245,630.29,334.065,0
561,336.011,238.346,480.463,464.056,615.574,539.553,0
562,70.5995,63.4399,594.8,175.014,647.592,192.028,0
563,269.407,184.885,148.61,524.996,67.8085,405.239,0
564,255.406,283.828,326.013,556.034,312.365,818.118,0
565,0,0,406.306,71.699,406.306,71.699,0
566,49.6998,48.9231,80.8287,441.422,67.7338,405.593,0
567,155.3,171.634,309.427,717.778,312.039,818.153,0
568,192.103,131.903,505.403,338.246,630.288,334.084,0
569,99.5991,72.654,416.495,196.475,355.692,174.324,0
570,168.201,162.127,284.553,690.893,311.089,818.562,0
571,375.014,268.339,359.874,393.344,349.791,174.706,0
572,338.911,323.63,366.688,524.03,312.753,818.003,0
573,30.7001,37.3774,607.287,310.656,630.297,334.032,0
574,177.202,138.609,244.273,313.705,250.281,184.914,0
575,130.799,100.024,246.18,791.002,310.444,818.922,0
576,153.7,185.447,534.891,305.99,648.116,197.98,0
577,283.208,198.341,204.457,562.767,150.259,706.094,0
578,100.299,91.9785,563.644,122.807,653.625,129.671,0
579,78.9994,97.598,332.882,723.386,312.338,818.078,0
580,158.3,164.486,522.557,214.838,647.696,191.752,0
581,315.21,179.945,166.802,301.212,248.199,184.682,0
582,102.399,118.347,550.674,196.064,647.563,191.877,0
583,320.81,221.926,395.108,337.588,349.671,174.645,0
584,177.802,215.42,511.795,249.691,648.128,197.951,0
585,442.618,209.792,203.381,455.359,67.8172,405.044,0
586,421.216,255.793,252.534,460.214,67.6169,404.604,0
587,211.404,211.968,333.061,361.839,251.168,184.534,0
588,254.006,210.204,402.437,302.243,355.77,174.299,0
589,73.0995,60.2598,583.429,705.542,612.265,752.142,0
590,320.91,189.307,250.667,397.838,67.683,404.797,0
591,139.099,107.748,158.281,612.369,150.33,706.056,0
592,139.499,134.431,311.762,289.771,251.17,184.473,0
593,124.099,112.769,558.371,156.487,653.652,130.306,0
594,203.603,130.802,490.096,607.947,613.328,613.161,0
595,355.812,258.813,439.924,444.482,615.525,540.204,0
596,33.8001,31.3491,83.124,423.65,67.7969,405.442,0
597,385.814,276.016,286.938,457.127,67.3746,404.07,0
598,222.704,258.082,332.71,389.749,251.176,184.49,0
599,69.9995,41.4663,224.776,214.521,248.35,184.787,0
600,99.799,90.6116,564.625,123.302,653.638,130.305,0
601,278.408,216.366,277.334,381.898,251.476,184.402,0
602,153.5,108.762,171.256,401.789,67.6875,404.897,0
603,280.708,202.175,404.09,307.462,355.351,174.494,0
604,151.1,132.65,580.605,382.07,630.387,334.357,0
605,266.207,187.099,205.824,573.069,149.967,706.18,0
606,322.31,191.774,251.42,395.777,67.2267,403.709,0
607,180.702,192.951,302.508,668.157,312,818.215,0
608,0,0,619.283,540.434,619.283,540.434,0
609,10.7,10.1585,639.384,203.015,648.019,198.023,0
610,282.608,188.816,298.447,346.277,250.794,184.664,0
611,306.71,227.699,488.425,462.731,615.636,539.671,0
612,5.9,4.98539,641.751,195.11,646.712,194.865,0
613,236.905,154.245,163.09,480.331,67.7,405.473,0
614,37.4,37.5306,616.493,132.702,653.56,129.775,0
615,158.6,139.378,310.071,297.069,251.467,184.367,0
616,282.208,215.873,392.829,329.853,349.613,174.623,0
617,160.701,100.181,169.227,403.215,67.6698,405.457,0
618,374.114,162.912,203.116,427.269,67.745,404.832,0
619,77.9994,52.3,590.617,648.431,613.317,613.114,0
620,31.9001,33.4834,569.044,832.339,602.445,833.326,0
621,22.7001,25.9031,578.372,827.674,602.38,833.315,0
622,220.604,164.352,528.558,436.778,615.629,539.655,0
623,142.7,180.451,532.565,266.685,647.907,197.642,0
624,71.2995,76.1211,204.399,703.01,152.498,706.966,0
625,315.81,194.7,484.721,301.694,630.26,334.151,0
626,154.4,126.232,527.914,123.811,653.517,130.24,0
627,101.799,120.82,576.905,273.411,647.863,197.779,0
628,96.0991,84.6096,571.114,132.99,653.646,129.632,0
629,260.207,195.379,495.639,442.608,615.612,539.561,0
630,149.4,121.827,343.053,272.389,349.637,174.647,0
631,33.0001,35.1834,145.029,672.248,150.329,706.094,0
632,492.721,299.189,421.248,563.48,613.244,612.828,0
633,418.016,323.044,267.761,519.033,67.3779,406.176,0
634,49.3998,48.3585,324.015,204.499,349.785,174.688,0
635,202.303,146.37,143.604,564.151,150.281,706.113,0
636,203.903,206.617,282.739,666.063,151.769,706.653,0
637,483.42,267.049,424.656,592.129,613.298,612.391,0
638,268.007,170.755,510.232,324.304,630.323,334.069,0
639,182.302,104.218,163.797,412.096,67.7403,404.882,0
640,235.905,261.543,333.464,391.318,251.492,184.352,0
641,485.42,279.795,444.996,478.608,615.585,539.709,0
642,26.0001,30.1033,580.106,823.349,602.465,833.349,0
643,98.9991,83.4359,148.729,399.775,67.6131,404.732,0
644,103.899,91.5988,569.92,142.119,653.629,129.722,0
645,42.4999,39.9584,563.234,832.866,602.442,833.35,0
646,20.9,19.6523,599.136,602.427,613.224,612.596,0
647,86.2993,90.1113,532.499,754.11,611.104,755.23,0
648,31.5001,33.223,621.09,136.008,653.493,130.033,0
649,172.601,134.117,393.75,236.65,355.714,174.339,0
650,45.1999,35.9667,239.891,219.094,249.101,185.11,0
651,279.108,181.278,255.643,342.403,250.216,185.006,0
652,259.907,212.33,394.074,312.673,349.732,174.705,0
653,271.307,245.879,347.205,594.492,313.421,818.193,0
654,97.2991,114.217,560.351,208.179,648.434,190.842,0
655,64.6996,41.8946,289.062,206.272,252.646,183.988,0
656,433.117,254.172,483.939,488.94,615.741,539.51,0
657,352.112,255.171,442.724,444.735,615.546,540.095,0
658,108.199,87.1489,563.57,360.393,630.364,334.523,0
659,306.309,158.463,246.166,631.691,150.564,706.178,0
660,324.111,229.2,388.529,349.824,349.534,174.649,0
661,465.619,276.556,450.053,485.06,615.674,539.613,0
662,13.9,13.6874,251.208,199.173,249.655,185.208,0
663,317.01,302.132,359.623,548.847,313.062,818.117,0
664,82.3993,98.6011,522.472,776.909,611.135,755.413,0
665,368.413,263.751,236.033,508.215,67.432,406.253,0
666,178.602,133.697,524.81,667.945,613.341,613.162,0
667,326.611,195.441,526.339,521.642,613.262,613.093,0
668,384.214,318.697,311.316,478.435,67.249,403.834,0
669,197.003,191.155,432.526,713.584,313.226,818.206,0
670,207.303,168.706,486.139,116.572,653.477,129.952,0
671,193.103,203.507,418.937,685.458,313.448,818.317,0
672,224.204,196.095,611.816,395.362,615.617,539.733,0
673,82.2993,89.3181,211.728,681.278,151.561,706.63,0
674,28.7001,23.9029,246.935,208.061,249.942,185.023,0
675,80.7993,64.8733,589.175,131.55,653.597,129.631,0
676,78.7994,72.3945,316.64,755.064,311.491,818.408,0
677,151.5,115.298,160.621,375.386,67.7182,404.796,0
678,431.717,223.465,290.165,635.724,150.268,706.132,0
679,479.92,317.595,438.107,549.287,613.219,612.798,0
680,598.601,355.462,417.722,497.635,615.519,539.975,0
681,156.3,136.895,531.206,681.717,613.264,613.177,0
682,43.8999,41.35,147.688,664.256,150.249,706.093,0
683,493.421,235.807,282.248,580.896,150.264,706.108,0
684,28.9001,29.3268,600.323,776.983,611.139,755.181,0
685,259.707,297.986,333.043,428.149,251.089,184.6,0
686,174.701,160.706,507.462,145.312,653.587,130.293,0
687,392.415,284.49,363.593,417.285,350.12,174.773,0
688,46.2999,41.0161,292.237,194.754,253.227,183.261,0
689,107.099,117.469,261.967,737.712,152.191,706.827,0
690,18.3,21.4686,317.942,797.598,312.753,818.036,0
691,261.907,166.588,517.565,544.143,613.288,612.38,0
692,284.008,177.411,156.388,506.855,67.5912,405.93,0
693,170.301,121.252,142.354,585.232,149.992,706.221,0
694,285.708,271.876,349.623,565.621,312.305,818.054,0
695,133.999,111.97,541.245,667.303,613.331,613.132,0
696,62.2996,66.3423,315.299,760.685,311.863,818.291,0
697,454.619,290.176,422.421,400.438,630.362,334.149,0
698,216.204,160.407,425.296,281.842,355.601,174.421,0
699,139.499,128.155,518.848,717.841,611.966,752.882,0
700,167.701,107.828,168.915,384.263,67.6047,404.727,0
701,110.299,93.1768,559.481,362.851,630.432,333.711,0
702,51.7998,52.7038,573.873,788.407,607.189,809.696,0
703,59.2997,44.1445,296.258,187.156,253.239,183.231,0
704,261.307,170.309,273.724,338.767,250.202,185.021,0
705,40.8999,51.1884,189.845,697.303,151.743,706.578,0
706,365.513,260.138,479.343,505.897,613.23,612.598,0
707,257.607,161.288,470.906,619.465,613.333,613.205,0
708,65.3996,68.1583,341.368,204.016,349.946,174.809,0
709,62.1996,58.8961,612.252,153.615,653.587,130.291,0
710,237.405,130.791,196.81,389.811,67.8316,405.133,0
711,65.7996,50.0427,298.327,202.085,253.242,183.416,0
712,116.999,126.185,107.804,484.178,67.8012,405.324,0
713,460.019,259.572,295.485,435.767,67.6866,405.607,0
714,277.308,121.387,195.597,263.76,249.124,185.09,0
715,15.1,14.3627,337.516,181.796,349.792,174.671,0
716,427.317,176.689,205.481,437.214,67.8343,405.288,0
717,246.106,152.793,174.049,338.983,67.8266,405.004,0
718,66.2996,61.3574,606.407,156.865,647.708,191.764,0
719,218.204,228.15,284.321,674.401,151.536,706.605,0
720,344.412,263.356,450.401,409.114,615.509,540.166,0
721,7.79999,8.03647,608.481,745.71,612.122,752.749,0
722,999.903,389.541,478.253,634.344,475.53,635.169,1
723,173.901,166.888,284.998,688.268,311.055,818.709,0
724,333.411,206.844,445.199,325.076,355.406,174.532,0
725,211.604,195.024,361.207,646.626,312.38,818.129,0
726,350.712,168.397,511.884,178.982,356.138,173.584,0
727,164.401,114.802,142.321,591.799,150.744,706.286,0
728,135.199,103.03,433.402,201.933,356.124,173.439,0
729,66.5996,65.9732,281.426,777.756,310.57,818.831,0
730,276.208,207.772,344.394,334.567,349.784,174.708,0
731,135.199,171.1,529.888,289.824,647.94,197.688,0
732,169.901,106.21,224.088,285.374,248.532,184.772,0
733,160.501,166.818,516.217,206.106,647.823,191.362,0
734,45.0999,51.5766,617.036,249.37,635.911,282.479,0
735,228.005,127.051,496.634,630.475,613.334,613.063,0
736,225.805,218.971,508.642,505.395,615.557,540.202,0
737,546.414,312.236,421.5,497.564,615.484,539.905,0
738,160.001,160.593,301.868,695.202,312.652,817.977,0
739,102.599,126.851,304.154,284.474,250.878,184.679,0
740,285.308,197.041,526.433,458.883,615.561,539.708,0
741,173.701,179.951,463.714,715.856,612.383,751.956,0
742,211.104,162.704,127.754,519.628,67.791,405.404,0
743,222.504,151.761,215.267,391.188,67.5533,404.456,0
744,234.105,158.236,517.687,390.228,630.252,334.147,0
745,170.801,160.013,507.922,147.049,653.542,130.083,0
746,252.806,182.886,519.661,434.248,615.539,539.824,0
747,60.0997,65.8367,327.661,220.091,350.16,174.805,0
748,39.7,31.753,244.866,215.306,250.247,185.035,0
749,51.4998,32.2667,250.108,217.384,249.249,185.079,0
750,340.812,240.503,483.772,514.597,613.327,612.472,0
751,1.7,0.817524,642.177,287.302,641.95,286.516,0
752,238.005,147.452,295.818,314.625,250.4,184.923,0
753,176.002,165.402,370.164,674.8,313.097,818.122,0
754,140.799,177.263,534.292,297.201,647.928,197.668,0
755,177.902,115.069,557.958,299.952,630.343,334.055,0
756,27.1001,29.5194,154.571,677.103,150.251,706.115,0
757,145.8,107.541,167.56,388.274,67.6821,404.854,0
758,73.8994,72.4824,418.498,149.211,356.115,173.427,0
759,314.81,209.088,478.697,537.107,613.255,613.054,0
760,186.002,182.999,529.686,491.603,615.451,540.191,0
761,75.1994,71.1986,594.058,363.952,630.425,334.476,0
762,16.7,17.1821,243.37,200.636,249.334,185.166,0
763,219.404,214.449,333.106,362.007,251.641,184.356,0
764,80.7993,90.886,573.017,480.349,615.517,540.063,0
765,135.399,121.541,589.809,442.59,615.562,540.162,0
766,32.8001,41.3018,596.856,510.876,615.573,540.354,0
767,200.603,109.789,212.105,253.092,248.535,184.809,0
768,85.4993,72.6761,582.332,124.648,653.535,129.76,0
769,341.212,185.457,222.844,592.463,150.342,706.143,0
770,42.8999,58.0614,206.001,719.959,151.448,706.53,0
771,82.2993,80.1669,585.096,185.231,647.997,191.098,0
772,112.599,86.8125,153.006,399.814,67.7411,404.924,0
773,341.612,260.631,438.872,446.386,615.635,540.326,0
774,394.315,284.054,269.241,512.798,67.2698,406.439,0
775,166.801,200.387,522.405,310.418,648.27,198.083,0
776,261.107,130.268,162.109,434.287,67.666,405.445,0
777,566.809,371.732,378.31,481.34,615.471,540.085,0
778,78.7994,85.7114,209.99,676.503,150.427,706.109,0
779,214.804,166.366,154,496.031,67.5751,405.91,0
780,462.319,310.502,276.651,488.083,67.4652,404.36,0
781,72.1995,61.7983,599.9,175.797,647.79,191.575,0
782,203.203,173.891,481.373,111.054,653.624,129.582,0
783,538.616,373.047,405.107,527.065,613.24,612.768,0
784,385.514,172.575,199.53,436.075,67.8401,405.271,0
785,177.002,169.264,372.03,673.469,313.099,818.054,0
786,170.401,129.105,280.917,294.179,250,185.047,0
787,173.701,164.745,251.563,655.073,151.426,706.526,0
788,130.399,122.016,364.03,237.57,350.052,174.83,0
789,10,9.48388,610.258,547.901,616.481,542.107,0
790,59.7997,80.4417,333.299,741.246,312.787,818.042,0
791,60.3997,59.5703,601.651,176.194,648.371,190.77,0
792,214.604,149.016,519.732,382.98,630.371,334.109,0
793,171.501,136.273,355.301,271.565,349.655,174.633,0
794,299.509,208.377,205.283,475.166,67.3681,406.183,0
795,196.003,154.75,335.4,290.119,349.524,174.624,0
796,318.91,234.549,389.582,333.832,349.74,174.673,0
797,269.707,250.704,349.511,590.28,313.149,818.229,0
798,240.805,123.42,166.002,430.594,67.8303,405.245,0
799,306.209,197.557,471.968,542.603,613.34,613.154,0
800,194.603,149.735,581.093,396.13,630.317,334.095,0
801,45.3999,44.5418,558.261,835.314,602.44,833.441,0
802,214.204,213.226,432.381,679.187,313.309,818.209,0
803,313.91,183.302,247.277,396.7,67.6973,404.779,0
804,460.919,252.127,241.214,460.824,67.8025,405.423,0
805,174.001,131.44,480.463,178.877,356.179,173.424,0
806,280.408,217.209,197.689,533.111,149.817,706.317,0
807,344.112,243.53,310.603,384.013,248.899,184.998,0
808,123.199,104.046,560.509,371.014,630.403,333.791,0
809,144.3,127.158,536.528,153.256,653.543,129.776,0
810,272.907,167.105,198.705,355.625,67.5204,404.464,0
811,153.6,162.954,519.162,207.012,647.792,191.605,0
812,186.502,157.657,500.436,119.722,653.452,129.973,0
813,346.712,235.409,265.018,431.772,67.5487,404.416,0
814,39.2,48.4927,196.992,718.083,151.708,706.682,0
815,409.516,237.916,462.615,391.969,630.315,334.089,0
816,293.909,184.206,224.619,348.45,250.254,184.919,0
817,189.702,174.342,359.122,661.742,313.232,818.209,0
818,148.1,158.841,525.848,173.412,648.064,191.04,0
819,262.007,224.647,368.629,620.762,312.665,817.965,0
820,370.313,248.939,452.492,442.508,615.588,539.697,0
821,143,100.417,200.007,639.808,150.694,706.209,0
822,88.3992,82.3845,555.312,720.296,611.788,753.532,0
823,367.613,179.628,248.346,619.254,150.346,706.098,0
824,33.9001,40.5269,314.209,190.228,350.329,174.903,0
825,273.307,201.321,297.232,352.533,251.547,184.435,0
826,477.12,312.197,406.307,568.332,613.3,612.489,0
827,124.399,104.902,252.941,763.343,310.66,818.782,0
828,369.413,271.465,434.046,457.164,615.638,540.343,0
829,67.4995,80.2879,221.38,731.261,152.294,706.89,0
830,46.1999,43.269,559.676,833.941,602.427,833.25,0
831,118.199,113.25,192.477,256.034,248.423,184.77,0
832,340.112,232.612,503.528,478.488,615.611,540.354,0
833,32.7001,24.3194,263.988,204.562,252.029,184.216,0
834,371.113,264.839,439.564,441.492,615.478,540.01,0
835,44.1999,53.0199,580.249,334.239,630.444,333.975,0
836,122.399,160.286,553.26,257.178,648.217,198.048,0
837,69.0995,53.9591,141.24,652.468,150.689,706.213,0
838,443.418,337.907,318.865,478.24,67.4061,406.206,0
839,327.011,156.902,214.509,412.533,67.7927,405.276,0
840,75.1994,91.6755,526.891,780.91,611.278,755.739,0
841,430.717,263.718,424.142,392.59,630.329,334.065,0
842,152.2,96.7434,608.7,680.736,612.472,751.839,0
843,551.112,256.059,310.756,624.444,150.26,706.129,0
844,15.1,15.3363,599.362,606.948,613.209,612.893,0
845,23.9001,17.9299,85.693,405.86,67.7111,404.942,0
846,173.301,153.111,504.669,116.672,653.598,129.7,0
847,5.3,4.95265,642.645,191.125,647.155,193.169,0
848,205.903,181.215,481.142,124.09,653.55,130.025,0
849,292.909,236.121,464.87,435.312,615.636,540.315,0
850,75.4994,83.4551,230.031,725.721,152.386,706.875,0
851,328.611,327.322,367.348,523.908,312.409,818.075,0
